,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
389,doug_gump,"Single, US Navy Vietnam Veteran. Agent Orange Recipient Disabled Vet This too will pass! 🇺🇦 🪶 #veteran #navy ♍️ #beatitudes","saltsburg, pennsylvania",95,277,15884,533,Not much difference between Macron and a Russian river crossing. Just because something has failed with devastating results several times doesn't stop him from trying the exact same thing again. https://t.co/d385GukPeq,[]
390,FelixMogg2,Another account nuked. Please follow if you remember me....or even if you don't!👍🤣😘,,786,625,10748,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
391,BelleesteeBelle,"Samsung alfa, Subaru Forester, Liu jo, Chie Michara, Pirelli, Bazire,",,300,18,1948,0,"Beyond Horizon 2020
Judit Varga justice minister of Hungary
Let's not be ridiculous.
Hungary waiting to plead guilty.
DEW against Citizen Citizen Citizen.
Against President Macron, Johnson, India gov.
Against child adolescent psychiatrist.
Every single country in EU uses spyware. https://t.co/4keOagFrrT",[]
392,Tunnel2N,"Putin MoFo, wanted dead NOT alive!",,13,9,415,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
393,djc547,Call out the scamdemic.  Don't give up your freedom and rights to the Great Reset billionaires and their climate change false narrative. #UKIP,,1243,848,24951,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
394,box_hats,"forward, the light brigade! charge for the guns!
bri'ish.",the norf,58,36,8886,0,"@Yeefi Diacritics in writing names is unusual, but i without the macron indicates a different sound.
Around the first century CE praenomen for women fell out of use. Women would be known by their family name, and distinguished from their sisters by a numerical cognomen like Tertia.",[]
395,BMarciniw,"""In a time of deceit, telling the truth is a revolutionary act."" ―George Orwell. ""The simple step of a courageous individual is not to take part in the lie""","Lake Geneva, WI",1237,150,35087,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
396,NoMasNoLess,,Brazil,140,0,156,0,"@DMokryk @walterlekh @kajakallas The polish government has express the same thought, in return Macron called the polish PM an anti-semite.",[]
397,Demokratia8,Anti dictator,Lives in the Free world,2,1,353,0,"@madfkndogmax @Maxkatre @ChristopherJM @zoyashef Macron is too soft with the dictator.
He made a.fool.of himself at that long table.",[]
398,Navigator2019,"PPM (Senior Business & Tech change, Programme & Project management delivery professional)","South East, England",101,4,460,0,"@ChristopherJM @zoyashef Ukraine, Macron appears to be a slippery pygmy, preoccupied by self aggrandisment at the cost of brave resisters. Disgusting.",[]
399,kate51286,,,191,132,15468,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
400,jr_magpie,American here & I STAND WITH UKRAINE,"Ohio, USA",1184,338,109075,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
401,BoudiccaBlogs,"https://t.co/zg3xF4Q66z
https://t.co/KPShcmV9pc
https://t.co/SVuPk56gkl
#Brexit #BackBoris #SackStarmer #IStandWiththeQueen #English",,305,759,1755,74,"The EU is set to divide itself in two – leaving Macron’s plans marooned.

Opposition to a United States of Europe grows – within the EU itself. For your #Brexit summary click here: https://t.co/qCJ2p1siwS https://t.co/WiQ1YfNG2P",[]
402,OpTrusteeLG,"Military Historian, little humour but IRONY often. The Guards (ret.) 5th Airborne Bde warrior RMAS SMC35 Piccadilly Butcher by profession עם ישראל חי",United States,4241,1017,46473,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
403,MacBaer,"alter, weißer Mann. Tech nerd, vintage mainframes, harpsichordist for leisure, EV mobility, G.F.Handel addict, cuddly bear, #noAfD, #noSED. #PuckFutin","Waldems, Deutschland",146,163,4576,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
404,LindaNord9,,,1521,620,138455,10,"Zelensky Says Macron Urged Him to Cede Territory to Achieve Ceasefire With Russia
Macron says peace in Ukraine will come through negotiations
by Dave DeCamp
@DecampDave #Ukraine #Russia #NATO #Macron #France #Zelensky 
https://t.co/5VavQWyvMj https://t.co/VunISpjNKs",[]
405,piif_paaf,معـاديــاً مــن يعـاديـها 🇦🇪,,290,54,1955,37,"An array of presidents and prime ministers are descending on the United Arab Emirates from around the world to pay their respects to the federation’s late ruler and greet his successor, Sheikh Mohammed bin Zayed Al Nahyan. https://t.co/bS27pc9moY",[]
406,MateuszWerner1,,,577,77,4026,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
407,pip_dragon,"Referring to Ukraine/Ukrainians as ""Nazis"" is an immediate block.",,2424,1256,49803,120,"@apmassaro3 There's not going to be another Munich Pact on the expense of #Ukraine's sovereignty, whatever Macron or Scholz may think. We teach our children to stand up to bullies, not to appease them. It's more than a little ironic that it's France and Germany that are attempting to do so",['Ukraine']
408,espritdecorpsna,In the spirit of the United States of America Armed Forces and the people  who care about American democracy.,,4369,1338,175635,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
409,ap4aaa,Marginal artdirector,Lost in cyberspace,385,159,96134,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
410,juancc33,Médico Intensivista. Especialista en operaciones Helitransportadas y Medicina Aeronáutica. Amante de los viajes y de la buena gastronomía,Caracas-Venezuelal,1751,357,94975,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
411,solasnabeinne,"bad feminist, french language lover, introvert, coffee & hozier addict, your la petite rose, outlander fic writer",Mossy Scottish hills ,121,5,1715,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
412,CharlesBeachy,,"Salem, OR",271,143,2556,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
413,M198918,,,1568,464,25708,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
414,limelite001,I support Russia against the globalist communist cabal. No thanks to the great reset.,"Melbourne, Victoria",1911,1781,78890,0,Humiliating Putin? Macron must lay off the drugs. https://t.co/Z1WGcIAhb0,[]
415,VedehiMajumdar,,,1703,1320,871331,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
416,Natsinet_Gezma,ትግራየይ ክቃለስ እየ ሎሚ ክደምቕ መፃኢኺ እንተሃልኺ'የ ዝህልዉ ሂወተይ እንዲኪ❤️💛💊 #TigrayGenocide 🗣 #CallItAGenocide 🗣 #StopTigrayFamine 🗣 #EndTigraySiege 🗣,"Victoria, Australia",2786,2876,91751,19,"Targeting the Wealthy, Educated &amp; Youth Tigrayans was a well planned part of the #TigrayGenocide #EndTigrayGenocide #SupportHR6600 #SupportS3199 @POTUS @BorisJohnson @eucopresident #macron @JustinTrudeau @erna_solberg @antonioguterres @JosepBorrellF","['TigrayGenocide', 'EndTigrayGenocide']"
417,TheFreeFerret,Free speech absolutist.,,142,26,283,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
418,GauseMarliese,"Austen fan, history buff.",,326,107,18066,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
419,Conrado_7729,,,88,32,734,120,"@apmassaro3 There's not going to be another Munich Pact on the expense of #Ukraine's sovereignty, whatever Macron or Scholz may think. We teach our children to stand up to bullies, not to appease them. It's more than a little ironic that it's France and Germany that are attempting to do so",['Ukraine']
420,Atis21738075,На хуй оно вам надо.😀,,165,87,1578,530,Calling the dictator Putin again and again – submitting to humiliation for no gain – Emmanuel Macron is the Chornobayivka of politicians.,[]
421,Conrado_7729,,,88,32,734,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
422,varunramg,"Previously did research at MIT, then managed money for a HF, went to Duke in between. Now building @BugmanSachs, https://t.co/vt8hQL1ZGU",Remote moon off Saturn,1502,2519,13808,0,@ratata_the_rat Macron wants to talk,[]
423,AlexBor62550895,,,82,55,16964,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
424,paulineannejack,East Anglia. Proud 😊,Cambs Uk,1420,1381,42158,610,"Macron: President Zelenskyy can you concede some territory so that Putin can save face?
Zelenskyy: Yes, he can have Marseille",[]
425,passionXavier,"嘘つき大メディアにはりせんぼん。
幸福の緊縮化は平成残滓。
持論・銃刀法規制緩和。",,49,387,22195,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
426,mebialski,Daring to dream of better future for all.,Canada and USA,581,260,8799,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
427,tangymist,"Ukrainian. U Chicago grad. Twitter is my personalized newspaper. Tweets in Eng, Ukr, Fr, Rus & occasionally other languages. I block trolls, so don't bother.","New York, NY",710,333,19707,1,#Macron s face-saving politics kill #Ukrainians Is #France on the side of democracy or just democracy for #France? https://t.co/8a9L6GPdq8,"['Macron', 'Ukrainians', 'France', 'France']"
428,NounoutePepette,,,9,0,460,513,Whistles and insults for Macron at the Stade de France in Paris. https://t.co/9s3WSVdMrl,[]
429,DalyJakebethell,,,30,2,1219,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
430,sweetmomb,,,264,368,178006,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
431,basanezrx,Human being. World traveler. Pharmacist. Always curious. Слава Україні! 🇺🇦,"Miami, FL",100,5,11350,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
432,LRoger_Arq,Radical de CENTRO! Voto João Doria,"Salvador, Brasil",1638,1052,152111,533,Not much difference between Macron and a Russian river crossing. Just because something has failed with devastating results several times doesn't stop him from trying the exact same thing again. https://t.co/d385GukPeq,[]
433,myrobob,"if it walks like a duck, quacks like a duck, denies it's a duck, it's a Russian duck...",,1121,1602,116461,1,#Macron s face-saving politics kill #Ukrainians Is #France on the side of democracy or just democracy for #France? https://t.co/8a9L6GPdq8,"['Macron', 'Ukrainians', 'France', 'France']"
434,myxtap67,,Харьков,179,39,29331,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
435,henning2go,"1fältig, 2deutig, 3käsehoch, 4schrötig, 5sinnig, 6y, 7schläfrig, 8sam, 9gierig, 10 wie Leder. Ostseejunge, Köln-Imi, Team Tofu, DISCO!, Papa Wutz, Nuck Fazis",Köln,2940,1335,48511,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
436,AssemParri,,,174,62,16336,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
437,dinosaure_douze,Je fais des trucs inutiles,,111,17,179,167,"damiano : « have fun and don’t get too close to the tables !! »

macron in front of his tv :  #Eurovision https://t.co/mqcLX6vcRE",['Eurovision']
438,DeZinnaDave,,"Richmond, VA",51,1,47,2478,"BREAKING: Ukrainian President Zelensky responds to French President Macron’s suggestion that he make territorial concessions to Putin to help Putin “save face” and end his invasion, saying, “We’re not ready to lose territory to save something for somebody.” RT TO THANK ZELENSKY!",[]
439,migrant_0w1,성인/2D 2.5D 3D 다 파는 잡덕/인장 출처➡️https://t.co/1UJxS1RVJY,포드라,391,208,74536,5966,"⚡️ Zelensky: Macron offered concessions on Ukraine's sovereignty to help Putin save face.

President Volodymyr Zelensky said that French President Emmanuel Macron’s negotiations were “in vain,” adding that “we don’t want to save something for someone and lose territory for it.”",[]
440,MedusaGoddess66,"formerly known as Pinkfloydian
any pronouns",,4684,309,39930,18,"I guess a reason why Macron so desperately wants this war to stop is that it wrecks his plans for deregulating the French economy.
Cut off from Russian gas, oil, and metals many European governments will have to take a more hands-on approach to restructure our economies.",[]
441,getchandy,"Ing. en sist., uruguaya. En la nueva normalidad... #hayOrdenDeNoAflojar #OrientalesDelTwitter  #SOSCuba #Ukraine #StandWithUkriane",Montevideo - Uruguay,4981,2646,120283,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
442,WaffleWistful,let it be remembered that Ukraine united the world 🇺🇦!,,48,4,3876,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
443,Tekian_keshi,"ህዝበ ትግራይሰ ይትቀነይ ለአምላኩ🙏 ለባዕዳንሰ ኢይትቀነይ ዳእሙ ይትጋደል ወይመውዖሙ ለጸሩ☝✊💊
https://t.co/XqUfEDbNiK & https://t.co/pqYZQsqaus",,7980,14703,119598,19,"Targeting the Wealthy, Educated &amp; Youth Tigrayans was a well planned part of the #TigrayGenocide #EndTigrayGenocide #SupportHR6600 #SupportS3199 @POTUS @BorisJohnson @eucopresident #macron @JustinTrudeau @erna_solberg @antonioguterres @JosepBorrellF","['TigrayGenocide', 'EndTigrayGenocide']"
444,JoeMamaforPres1,Opinions are my own. No DM’s. Tankie and Groyper destroyer. #FreeBelarus #SlavaUkraini #ElectionTwitter #DemVoice1 🌐,,1070,560,8142,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
445,PatriciaSorens3,😊SorensenP on Gettr,United Kingdom,1525,1775,44325,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
446,GauseMarliese,"Austen fan, history buff.",,326,107,18066,530,Calling the dictator Putin again and again – submitting to humiliation for no gain – Emmanuel Macron is the Chornobayivka of politicians.,[]
447,William_Broome,Traducteur-rédacteur   🇺🇸  🇫🇷  🇪🇸   Translator-copywriter,,50,66,7177,0,"@JoeRhisga If he feels too jaded, let him apply to be the next pope. Sounds like Macron who kinda looks like he's running to be the King of Europe. (But the crown is too large to fit the head)",[]
448,Charlen22337645,,,880,151,44782,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
449,faiz_adar,can be anything.,anywhere,53,12,550,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
450,LalSkinner1,,,633,631,64465,74,"The EU is set to divide itself in two – leaving Macron’s plans marooned.

Opposition to a United States of Europe grows – within the EU itself. For your #Brexit summary click here: https://t.co/qCJ2p1siwS https://t.co/WiQ1YfNG2P",[]
451,JG63603008,Half Ukrainian half German all Canadian. Looking for news from primary sources.,Canada,150,13,1713,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
452,Famas47,stand with Ukraine,Houston,1002,197,3864,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
453,JimGoldgeier,Visiting Scholar @StanfordCISAC; Visiting Fellow @BrookingsFP; senior adviser @BtGProjectDC; prof/ex-dean @au_sis. Opinions my own;RTs ≠ endorsement,"Washington, D.C.",2753,15216,48777,47,Push-back to Macron’s ideas on European order from @AnnwieAnna: a security order for Europe can’t include Russia - it has to deal with the acute threat from Russia. #lennartmericonference,[]
454,DyessDyessp,,,240,165,3215,83,"It’s my sister’s birthday today. So proud of her. Contrary to me she’s always lived in France &amp; she’s had to live w/ Mad Macron for more than 2 years. No jab, not ONE visit to a bar/restaurant for months as she wouldn’t test or use a vax pass. F*cking legend.",[]
455,SVictor70973566,Some days it’s hard to tell which is more threatening - Trump or Covid 19.,LA.  ,695,285,136556,0,"@McFaul Why in hell is it Ukraine that must make concessions. Putin has no intention of stopping missle strikes or killing Ukranians. 

Macron &amp; Schulz are aiding Putin! Putin is calculating &amp; diabolical. 

The only way War to end war when Putin jailed or dead. 

That monster must die! https://t.co/lJnBizhtfe",[]
456,Mikesw1234,"Film geek, gamer, political junkie & military history buff. #BringTheTroopsHome #YemenCantWait #FreePalestine #MedicareForAll #GreenNewDeal #FreeAssange","Connecticut, USA",810,445,67178,10,"Zelensky Says Macron Urged Him to Cede Territory to Achieve Ceasefire With Russia
Macron says peace in Ukraine will come through negotiations
by Dave DeCamp
@DecampDave #Ukraine #Russia #NATO #Macron #France #Zelensky 
https://t.co/5VavQWyvMj https://t.co/VunISpjNKs",[]
457,dmkmmk,,United States,210,79,29093,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
458,itsmebetween,,,608,249,132223,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
459,ConnieL1968,Mother grandmother great grandmother  die hard democrat,,296,16,10481,131,Full details on the EU's plans to assess Ukraine's application here. Emmanuel Macron admitted this week that Ukraine is unlikely to join the EU for decades and proposed an alternative format for European integration for Ukraine. https://t.co/9fAkE5KqeQ,[]
460,WellbeingHabit,Better days for humanity & the place we’re lucky to call home 🌎,,1418,421,43420,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
461,AnonymoDEus,Past | Present | Future,In the ether,86,9,345,0,@wendyMCali @_Szekler Orban has asked for alternatives. The EU including a long talk with Macron yielded nothing functionally just ‘promises’ for solidarity.Solidarity doesn’t power an economy and we know well when the energy crisis hits it will be every country for itself.Covid already showed that -2,[]
462,Tunnel2N,"Putin MoFo, wanted dead NOT alive!",,13,9,415,530,Calling the dictator Putin again and again – submitting to humiliation for no gain – Emmanuel Macron is the Chornobayivka of politicians.,[]
463,kris4691,,,300,354,83385,0,@CER_IanBond @jgotkowska How many wars started by Russia Macron has too see before he will understand anything?!,[]
464,Gondtengwen,"P/T working & commuting, parent, & Tolkien fan; not here often. May contain nuts. He/Him. Bunny Hugger",England,374,587,82077,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
465,CajaMusical_,RadioShow #Music #Politics #Sports Host: Ignacio Carrasquero. Instagram @CajaMusical_ 8 a 9 pm ET @mas100fm Awards #SocialMediaVIP2019 #MaraDeOro https://t.co/QlHzVQjhiv,"Orlando, FL ",851,1466,30254,7249,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
466,zenera,Έχοντας συνειδητοποιήσει αυτό 🏛Hiis rebus cognitis... #FBPE🇪🇺🇬🇧Gettr @zenera,,3642,1150,44416,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
467,osotooth,"Cuando la gente le teme al gobierno hay.. TIRANÍA. Cuando el gobierno le teme a la gente hay.. LIBERTAD, Thomas Jefferson.",,2094,678,63346,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
468,AnnBorgen,"Граждане России, пришло время свергнуть Путина Грозного",,296,79,13900,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
469,DerekTighe1,"Was Senior Research Fellow, Dept of Cardiology, St. George’s Hospital Medical School specialising Multi Organ Failure and ARDS with an interest in Diabetes","London, England",2013,806,7610,610,"Macron: President Zelenskyy can you concede some territory so that Putin can save face?
Zelenskyy: Yes, he can have Marseille",[]
470,Pop_Stop_2100,"Physicist, Global North Population, Climate Crisis, Degrowth, Universal Basic Income #BLM 🏳️‍🌈",Deutschland,2046,1015,67775,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
471,bigstinkyhobo,"Livin' the American Dream every day, noon to 5:30am.","Waylon Jenningsville, TX",53,10,279,10,"Zelensky Says Macron Urged Him to Cede Territory to Achieve Ceasefire With Russia
Macron says peace in Ukraine will come through negotiations
by Dave DeCamp
@DecampDave #Ukraine #Russia #NATO #Macron #France #Zelensky 
https://t.co/5VavQWyvMj https://t.co/VunISpjNKs",[]
472,kris4691,,,300,354,83385,212,"US &amp; France don’t agree on RU place in Europe post-war. Pierre Vimont says Macron’s European Political Community has a place for RU. US ASD Celeste Wallander says RU must face strategic failure, can then return to Eur security architecture on our terms.   #lennartmericonference",[]
473,warmonitor2,⚡️Breaking news ⚡️Propaganda free ⚡️Geopolitics/Conflicts,london,92,1725,9914,0,@longestsufferi1 @AmbreEarnhart staying neutral but i want to add this to the list  https://t.co/kNewujjK6g,[]
474,vraimarcantoine,"@droitUdes
  































































@SciencePo_UdeM","Sherbrooke, Québec",528,29,206,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
475,antoninhrlt,"Sysdev, électronique et systèmes embarqués, 3D. Astronomie. 🇫🇷",France,510,122,14013,0,"@RmiLEBLANC5 @Doge_France @Prudhvi3883 @elonmusk Trump is enough to make my sentence wrong lol
a lot of persons are worst than Macron",[]
476,allonsyMF,You don't give a shit what this says. you probably just want to sell me something.,,522,83,1943,0,No wonder Macron is happy to publicly call him a liar &amp; says he has no integrity. What a fucking disgrace. #ausvotes #auspol https://t.co/wmcGYiDKzI,"['ausvotes', 'auspol']"
477,phr5ed,,,319,184,123476,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
478,LindaLo44664108,Been there done it all and have the T shirt to prove it.  After all proof needs no defence,South Yorkshire,145,80,5061,0,@blythbelle @PeterElson1983 @markybram @stuglow Just a little bit of info for you  Mr and Mrs Macron cost the French Tax payers around a 105 million Euros a year. Were actually getting a bargain. So be careful what you wish for as you might be unlucky enough to get it.,[]
479,CardanoGuinea,"Cardano diamond hand & @babylobstercoin lover
All cruelty springs from weakness.  Seneca
Be Kind. Every person you meet is fighting a difficult battle. Plato",somewhere in US of A,420,188,12106,7249,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
480,cliothemuse,"Sarcastic would-be Historian with a penchant for Literature, Culture, and Travel. The counselor is in.","Seattle, WA",2040,536,60924,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
481,Hapjamlaw,"Writer-director; pro-environ, pro-science, pro-indigenous peoples, pro-union, pro-women, pro-LGBTQ/anti-gun, anti-fascist, anti-sexual assault.Glory to Ukraine!","Asheville, North Carolina",1126,1135,350329,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
482,SuzanneV99,"The future's so bright, I gotta wear shades!",In-A-Gadda-Da-Vida,1977,1832,26469,10,"Zelensky Says Macron Urged Him to Cede Territory to Achieve Ceasefire With Russia
Macron says peace in Ukraine will come through negotiations
by Dave DeCamp
@DecampDave #Ukraine #Russia #NATO #Macron #France #Zelensky 
https://t.co/5VavQWyvMj https://t.co/VunISpjNKs",[]
483,csdavis81,"Female, Addicted to Jesus, gardening, and fishing. Don't add me to your list. Born in 1955.",FL,1129,1292,85981,2,"""The UAE’s new president, Sheikh Mohamed bin Zayed Al Nahyan, holds talks today with French counterpart Emmanuel Macron as world leaders stream in to the oil-rich Gulf state to pay tribute to his late predecessor.""

https://t.co/Nrql7to2tB",[]
484,rook0081,"""Clay Seed Balls"" turn desert into forest. 粘土団子で砂漠を森に！ https://t.co/iW5GDeNlu4 https://t.co/05cWKMLvzo https://t.co/brtPwKiqMA　：https://t.co/3iwwNwja2t　",,64,448,148360,10,"Zelensky Says Macron Urged Him to Cede Territory to Achieve Ceasefire With Russia
Macron says peace in Ukraine will come through negotiations
by Dave DeCamp
@DecampDave #Ukraine #Russia #NATO #Macron #France #Zelensky 
https://t.co/5VavQWyvMj https://t.co/VunISpjNKs",[]
485,LeeLeeBug1212,"Revelation 3:19

""As many as I love, I rebuke and chasten: be zealous therefore, and repent.""

Please, refrain from DM's.","Tempe, AZ",3591,3701,348303,2,"""The UAE’s new president, Sheikh Mohamed bin Zayed Al Nahyan, holds talks today with French counterpart Emmanuel Macron as world leaders stream in to the oil-rich Gulf state to pay tribute to his late predecessor.""

https://t.co/Nrql7to2tB",[]
486,Maishilla,,"Los Angeles, New York, Madrid",191,67,7424,0,"@ChristopherJM @zoyashef There is nothing that Putin wants more than to take the entire Ukraine if he could, to do etcnic "" cleansing"" as he once said, to make Ukraine an extensión of Russia. I do not understand what Mr Macron is thinking !!!!",[]
