,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
366,AdamMc_83,Key figure procedure/strategic direction. Correspondent @DMReporter. Bennite-Lansmanite-Corbynite. Made Guy in the Woke Mob. Mad Guy Online. Short King. He/they,Liverpool,992,3106,16180,0,"@Jackcantsleep1 If Bryant applied the logic he applies to UK politics to French politics, then he'd have to recognise that Mélenchon represents the mainstream left &amp; back him as he backed/backs Blairism despite its own weirdo foreign policy positions.

If winning is what matters: back Mélenchon",[]
367,delia72_delia,Love💙#OurNHS,,4902,3933,188268,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
368,stowspin791,,,158,89,16569,13,"""Mélenchon’s line: massive state spending to tackle climate crisis; wealth redistribution &amp; worker protections; unapologetic response to rising racism and xenophobia; a willingness to bypass EU rules if they prevent policies from being carried out.""  | https://t.co/JVDISNcW3f",[]
369,PatrickHenrySp1,Personal injury lawyer with interest in housing law; and international relations.,"Haggerston, London",2900,545,7526,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
370,IndyUSA,"News, comment, and features from The @Independent US team.","New York, NY",164,33762,101463,0,Emmanuel who? Far-right fighting hard-left for French vote https://t.co/6XV4WrQaCt,[]
371,wales_steve,"Bertrand Russell ""the fundamental cause of the trouble is that in the modern world the stupid are cocksure while the intelligent are full of doubt",Wales,1480,1777,37435,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
372,Joan_Melenchon,"Medievalista, cuiner, kungfu panda, #JosócCDR antifexista cadell de les cup, membre del @fanzinebromuro 
Instagram: @juanmelenchon","la Font d'en Fargues, Barcelon",2965,1743,69654,551,"""They won't break me because the desire for freedom, and the freedom of the Irish people, is in my heart.”

- Bobby Sands MP https://t.co/arELmIOm3q",[]
373,susanmk7,Homo sapiens. Don't do labels.,,4120,4393,134692,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
374,blp_city,We now have 5 elected Labour Councillors in the City Of London. The Labour Party vote increased 50% compared to 2017. S. Levin See our website for more details.,"City of London, London",569,853,35575,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
375,JamesEFoster,Agent. Activist. Democratic Socialist. 🟠🌤,"London, England",1924,49016,131073,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
376,dj_kassem,"Care leaver, ex-tube worker, ex-maths teacher, retired university lecturer, socialist and support of Palestine.",,394,103,3289,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
377,onfaitavec,Economist,Rio de Janeiro,1055,1022,108326,4,"An Anglo journalist in Paris who wants Mélenchon to win a majority in parliament. A refreshing view, though I don’t share it. I sense that I belong to the vast majority of expats living in France would/will vote Macron — the liberal élite bourgeois vote. https://t.co/PvCXokxpRl",[]
378,robotnr7312,Radio Data System,"Stockholm, Sweden",1943,550,80292,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
379,John_Kenney,,"Sheffield, England",4866,3456,70547,5,"Mélenchon for Prime Minister of France!

""The campaign calling for Jean-Luc Mélenchon to become prime minister correctly proposes that people vote for a left government. It reframes French politics as a battle between the left &amp; right""
#MelenchonMatignon  
https://t.co/xOMAU4U56r https://t.co/ihDEmDVfCH",[]
380,iglwy2,"Multipolar World
MMT
No Pasaran
My cat doesn't like centrists 
Corbyn is right.",,416,178,7657,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
381,BittersweetHis2,"Undergraduate student at @ufpeoficial.
RT's mainly on 19th-century Brazil, Historical Theory, Intellectual History, Economics and IR. Tired Dreamer.","Recife, Pernambuco, Brasil",1869,222,4823,3,"This is correct, Mélenchon, for all his faults, didn't say anything completely out of place here. https://t.co/dPdI5iEVMs",[]
382,SandraMorland,,,566,850,50440,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
383,extua,"live, laugh, love, lenin ✨",Territorial Unit F21 / Leicester Urban Zone,339,355,12556,0,"the follies of Mélenchon's programme:
* Raise minimum wage to €1,400 net
* Universal basic income of €1,036 for young people living away from their parents
* Cancel French debt held by the European Central Bank",[]
384,Michel_Broue,https://t.co/amKnYC58D8,Paris,223,726,5571,0,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/jbJ1bLE1bH",[]
385,whywouldyou_uk,the experts expert,,1348,581,172176,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
386,TerrySparrow4,"Truck Driver in France 🇫🇷 On roads between Paris and Marseille. Didn’t vote in UK Referendum so neutral! Ex British Infantry Soldier, NI Veteran",Southern France 🇫🇷,548,688,9729,0,"@frasermatthew I couldn’t vote for Macron, but I wouldn’t for Mélenchon either. I don’t know any French people within my French family who voted for Macron. Not one. Many vote Mélenchon though. This popped up on a French family member’s FB yesterday. Anne Hidalgo would’ve been my choice. 🌹 https://t.co/QqYw87L29b",[]
387,JoeGrowling,"#JohnsonOut  #SafeEdForAll #FreeTheNorth #SaveOurNHS
Scouse, not English.
Socialist. Designer. Anti-Fascist
@JoeGrowling@todon.eu   #PAL",Fascist Plague Island,11355,11444,116674,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
388,otivar55,nothing to say but #ShameOnStarmer #CHISBill,,2864,5552,553040,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
389,rivereside,"How to send links from the transphobic, racist, austerity-whitewashing & disablist Guardian without making it ad money: https://t.co/a9CcK7AzmC",,709,149,38395,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
390,SaulStaniforth,"The land it is the landlord's, the trader's is the sea, the ore the usurer's coffer fills, but what remains for me?",,328,2487,29974,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
391,FrancoisTassain,"Journaliste chez @leQPH_fr #santé #pharmacie #medecine, intéressé par les thématiques #batiment #logement #emploi #cobotique. Mes tweets n'engagent que moi !",Paris,519,273,5017,0,"@EllaJakobson @andersostlund @ZelenskyyUa @EmmanuelMacron @Bundeskanzler Macron is unironically the least pro-russian candidate. Le Pen have money tieds with Putin, Zemmour is a pro-Putin and Melenchon was always a russia, china, venezuela fan, and all of them are against EU and NATO.",[]
392,ClareFKing,"Mother, long time school governor, interested in planning, housing and communities, Labour Party member. #womenwontwheesht",Cambridge,2796,2221,214475,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
393,ClarkeIanm,ex mmwave engineer. former chair Ofcom Wales committee. born-again Cymro. getting a bit narked now #annibyniaeth,,909,841,40206,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
394,SocialistAnyDay,"Peace, Equality, Inclusion, Human rights 🕊🌍",,9887,11900,64042,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
395,frasermatthew,Promeneur du Champ de Mars. Prior: columnist & EIC @nationalpost. Current: university professor. Books: Monumental Fury (2022); Big Bad Wolf (in progress).,Paris,3936,8036,162391,0,"@ToddDForeman @JLMelenchon @enmarchefr @EmmanuelMacron Your bio says you are a financial services lawyer. Definitely a Macron voter profile. The choices are about values, no denying that, but they are also based on social class, which is often overlooked. Poor and ordinary working people in France vote Mélenchon and Le Pen.",[]
396,FromSteveHowell,"Author, now writing on McCarthyism. For events: quaeropublishing@btinternet.com Books include: Game Changer, Collateral Damage: https://t.co/dssK9arhlE…","Welshpool, Wales",13459,19574,40598,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
397,Seggitorial,"marketing/innovation prof / EMBA Director @ESSEC, ex @ozyeginuni, @bilkentuniv, @Morton_FC, innovation; football; https://t.co/QS9b3344XF","St Germain En Laye, France",976,11931,30586,1,"@Seggitorial Mélenchon is frequently accused of having a fondness for dictators (Chavez, Putin), also of “islamogauchisme” and ethnic clientélism in the suburbs. None of that is mentioned in the column.",[]
398,UncleBobW,"Music, Guitar, Video, Martial Arts, Computer. Hate what we are doing to our planet. Hate what this Tory regime is doing to our country. TUSC is the new Labour",UK,347,1454,139698,4,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/Ce2h5DQI9L",[]
399,johnAda65823822,,,86,69,23891,0,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/LpMjU2wA0w",[]
400,shahfiz50868182,,,104,21,8500,650,"conservatives and liberals accused the french leftist leader melenchon of being a proponent of ""wokism"" and ""cancel culture"". his reply: https://t.co/uvzYmxVDb9",[]
401,BufalloHackMan,REEEEEEEEEEEEEEEEEEEEE,,509,135,347,1,"What many leftists don't want to admit is that Melenchon is a bad leader for a big-tent leftist coalition. He is too controversial for such position, and it scares away many centre-left voters.",[]
402,ThickieRozay,a wizard is never late,,1036,747,25206,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
403,frasermatthew,Promeneur du Champ de Mars. Prior: columnist & EIC @nationalpost. Current: university professor. Books: Monumental Fury (2022); Big Bad Wolf (in progress).,Paris,3936,8036,162391,1,"@Seggitorial Mélenchon is frequently accused of having a fondness for dictators (Chavez, Putin), also of “islamogauchisme” and ethnic clientélism in the suburbs. None of that is mentioned in the column.",[]
404,Seggitorial,"marketing/innovation prof / EMBA Director @ESSEC, ex @ozyeginuni, @bilkentuniv, @Morton_FC, innovation; football; https://t.co/QS9b3344XF","St Germain En Laye, France",976,11931,30586,0,@frasermatthew Parts of the left in the UK are anti-Semitic and Putin apologists too. So Melenchon is an obvious choice,[]
405,LillMagill,"In the End, we will remember not the words of our enemies, but the silence of our friends.  
Martin Luther King, Jr.",,2778,2451,2909,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
406,frasermatthew,Promeneur du Champ de Mars. Prior: columnist & EIC @nationalpost. Current: university professor. Books: Monumental Fury (2022); Big Bad Wolf (in progress).,Paris,3936,8036,162391,4,"An Anglo journalist in Paris who wants Mélenchon to win a majority in parliament. A refreshing view, though I don’t share it. I sense that I belong to the vast majority of expats living in France would/will vote Macron — the liberal élite bourgeois vote. https://t.co/PvCXokxpRl",[]
407,AnneSinclair1,#jesuisvaccinée,France,898,715,3921,0,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/wcnPecR2Vr",[]
408,HawiiC,"Socialist.
Champion of neurodiversity.
Environmentalist. Natural beekeeper. Politically homeless.
#CorbynWasRightAndStillIs
#ItWasAScam","Totnes, Devon.",1229,493,5562,0,"Encouraging: The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler | The Guardian https://t.co/ub1Xp6fTzD",[]
409,dsue1441_re,Never voted Tory in all my life. #CostOfLivingCrisis #UniversalBasicIncomeNow  I want a more equal life for everyone. DM blocked,Wales,13887,13772,74694,2,"https://t.co/ONfe6YJOZ2

The French Left forms an alliance- a lesson for the UK?",[]
410,EverLeft1,"Libertarian socialist and a Jew (like Chomsky), children’s rights, retired academic, translator, fan of Corbyn. GSOH, I like to think","Hove, England",4998,1253,11991,2,"https://t.co/ONfe6YJOZ2

The French Left forms an alliance- a lesson for the UK?",[]
411,aissatasoumare7,"Master Sport IEJ Paris, @lachance_media, @afpfr sport",Saint-Quentin/Paris,983,128,2300,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
412,TristanWhoisit,"L'ange noir de Villeurbanne, l'enfant chéri de Sens (petite bourgade pourrave de l'Yonne, passé par OpenClassrooms (tout le monde n'est pas Juan Branco)",France,837,330,74113,0,"@Der_Parrot And of course there is the slight problem of the parliamentary election where the left is AT LAST united so he must be seen as ""a stateman"" against Mélenchon and Le Pen. Even if it means getting humiliated by Putin in the long run",[]
413,zendenathome,,"tamworth, staffordshire",324,203,52977,25,It really hasn’t. Mélenchon blames NATO for the invasion of Ukraine and thinks East Germany was annexed by the West. https://t.co/Qhp9NpB169,[]
414,jennifer_nathal,"antiracisme, anticapitalisme, contre la destruction de l'environnement, et toute discrimination.",,638,363,18730,5,"Mélenchon for Prime Minister of France!

""The campaign calling for Jean-Luc Mélenchon to become prime minister correctly proposes that people vote for a left government. It reframes French politics as a battle between the left &amp; right""
#MelenchonMatignon  
https://t.co/xOMAU4U56r https://t.co/ihDEmDVfCH",[]
415,delia72_delia,Love💙#OurNHS,,4902,3933,188268,5,"Mélenchon for Prime Minister of France!

""The campaign calling for Jean-Luc Mélenchon to become prime minister correctly proposes that people vote for a left government. It reframes French politics as a battle between the left &amp; right""
#MelenchonMatignon  
https://t.co/xOMAU4U56r https://t.co/ihDEmDVfCH",[]
416,SocialistAct,"For 21st century socialism - liberation of humanity!
Against capitalism, imperialism, militarism, climate breakdown, sexism, racism & all forms of oppression.",Britain,13846,18036,53963,5,"Mélenchon for Prime Minister of France!

""The campaign calling for Jean-Luc Mélenchon to become prime minister correctly proposes that people vote for a left government. It reframes French politics as a battle between the left &amp; right""
#MelenchonMatignon  
https://t.co/xOMAU4U56r https://t.co/ihDEmDVfCH",['MelenchonMatignon']
417,taxi_liverpool,Labour can fuck off.,Liverpool L13,805,785,20017,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
418,davelawson35,"lost in space, retweets are not endorsements, in any circumstances!","Barnsley, England",2322,2463,421513,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
419,bagreenway,"Small holder; Elder; book addict; Women in Tech Coach; Woke; Technophile; Transition Town Totnes trustee; despises Boris Johnson; feminist, of course.",South Devon,941,217,5493,0,"Why are our Labour/Green/Libdem  parties unable to work together? If the French can do it………The left has finally got its act together – in France. Watch out, Macron and Le Pen https://t.co/g9iJPn8MSh",[]
420,uNclearghandi,,,29,0,14,0,@expatua @EinstEinAdler The former GDR would be OK for us to give up. Melenchon approves too. https://t.co/568VG50GYD,[]
421,AnothaJmoore,Proud Father of Rosemary's Baby/Erotic Robot.,Sacramento CA.,1102,678,78830,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
422,jasjiv,language/politics,"the big idli, india",145,505,13411,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
423,MisaPb,"𝔽𝕒𝕟𝕘𝕚𝕣𝕝. ℍ𝕦𝕞𝕒𝕟. 𝕊𝕠𝕔𝕚𝕒𝕝𝕚𝕤𝕥.

(compte utilisé pour de la propagande Insoumise, cap #LegislativesUnionPop2022) #NUPES","Montréal, Québec",293,1053,39620,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
424,R160016,,,3987,170,4766,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
425,GmercierMercier,Etudiant traduction/civilisation monde anglophone Univ. Paris III Sorbonne Nouvelle// journalisme Paris II Assas,,116,4,1392,16,"In France, the left has finally got its act together. Watch out, Macron and Le Pen | Cole Stangler https://t.co/Y33Cl3KKwm",[]
426,DFlornoy,"Mother, grandmother, singer, activist against torture and the death penalty. I believe in the power of prayer.",FrancoAmerican,222,65,1193,0,@DsgrntldMllnnl @anthonyzenkus Melenchon was once a minister in the socialist party. When Hollande destroyed the real left (as DNC did) he left and formed a real left movement. It’s not the same political landscape as US but the int’l is watching how this develops.,[]
427,American3141592,"Concerned American citizen and US government critic. Anti-capitalist. Anti-imperialist. Anti-war. Something of an anarchist, something of a socialist. No DMs.","Everytown, USA",11233,11108,42874,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
428,MrTheatrics,"DSA. From Louisiana. We must choose what impact we have on the world around us; like it or not, we play a part! #NotMeUs #SolidarityForever 🏳️‍🌈 He/him",Thailand,4943,2616,32632,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
429,DJudier,"20yo/ Republic if we can keep it/
Climate protester/Antifacist/For our future, our planet
#GreenNewDeal
#DCStatehoodNow.
#ForThePeopleAct","Washington, DC/Paris 17ème",2372,297,8304,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
430,DiscoverThee,"Haiku Warrior - 17 syllables to comply
If you inspire you may receive a #replyku
I reserve Copyright on my poetry tweets.
Recovering dyslexic! I Block Racists!",,1117,835,107438,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
431,aleksi_moine,"Doctoral researcher in Folklore Studies. Translator. Performer, writer, director. Political activist. He/They.",Helsinki,52,29,11,0,Some thoughts in English on what is happening in the French political scene. https://t.co/XwPi9qJ1sB,[]
432,AlLouarn,"""Ils persévèrent , ils exagèrent,ils ne sont pas de notre monde...""Paul Eluard
Praticien retraité, , humaniste ;bloque les fachos , les racistes les  bigots ...",BZH,3866,2158,70930,1,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/CO0Oabbo5Y",[]
433,AustiRosalind,"Retired ,Animal welfare and human rights activist
member of Animal welfare party UK",London,414,393,20838,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
434,mygibbo,Author. Retired teacher. Independent socialist councillor for Warbreck.  @VLCLiverpoo @UnitetheUnion @NEUnion #SpeakUpForLibraries. @PeoplesMomentum NCG,Liverpool,27104,25043,115881,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
435,RedRepublican03,,,62,38,3921,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
436,teeceegawnmaaad,Unarmed Road User 💚 🚴 🏴󠁧󠁢󠁷󠁬󠁳󠁿🌹🇵🇸,Swansea,4986,721,8898,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
437,jeremyfwilcox1,"Systems Engineer - migrant électricien 🇫🇷 Mathématiques et Socialisme. No Borders. La philoxénie -  φιλοξενία, welcome refugees. Smash the kyriarchy!","Saintes, Nouvelle-Aquitaine.",4941,3045,7733,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
438,jeremyfwilcox1,"Systems Engineer - migrant électricien 🇫🇷 Mathématiques et Socialisme. No Borders. La philoxénie -  φιλοξενία, welcome refugees. Smash the kyriarchy!","Saintes, Nouvelle-Aquitaine.",4941,3045,7733,1,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/CO0Oabbo5Y",[]
439,kadiridapo,"Violence is necessary.
Woolwich Arsenal station, 1400ish. The Right are nothing without liberals.","Greenwich, London",4447,2008,224783,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
440,converseman2000,A student of philosophy and politics. A better world is possible.,,752,132,5403,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
441,CAPEAndy1,,"Marseille, France",66,1,136,0,@gblardone @badmulch Comme Melenchon ?,[]
442,CllrJonSHarvey,"Working with local people towards a sustainable town & world in which everyone has dreams & ambitions, & the wherewithal to achieve them #Independent #TownCllr",Buckingham UK,4908,3800,89069,0,"Watching #LaFranceInsoumise with interest. 
https://t.co/truUfmAzDo",['LaFranceInsoumise']
443,harphat,"Em Prof London South Bank Univ Lives CH & FR. Plants, landscapes, dogs https://t.co/1uhXl6wUL6",London,173,2448,90159,0,"Good news. The left has finally got its act together – in France. Watch out, Macron and Le Pen https://t.co/t4k0U6VHWn",[]
444,duanepaulmurph,l Socialist ✊🏻 🚩  🤝  🔻 🌹 ✌ l Queer 🏳️‍🌈 🌈 (he/him/his/himself/hisself) l Former Political Field Organizer 🗳 & Former Journalist 👨🏻‍💻 📰 l Secular ⚛️,"Los Angeles, California 🌎",754,1625,161867,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
445,ILuvLewisHam,Leftie who loves Lewis,,218,908,168769,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
446,_CallYourShot,US is an incredible balance sheet - Consent is manufactured - Internet of Battlefield Things is here - Democracy allows the young to borrow and the old to lend,Stratigraphy Nation,330,36,2300,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
447,cornpopsmoke,Putin bad,,1874,1445,18590,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
448,SallesDominiqu4,retraitée fonction publique territoriale à gauche toute depuis toujours,"Bordeaux, France",723,292,22623,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
449,nat108game,"私が注釈なしでFalloutというとき、それは初代を意味します。
When I say Fallout without the numbering, it means Fallout 1.",,468,258,42069,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
450,Chileanseabas,Tweets my own.,"Phoenix, Arizona",303,91,4786,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
451,zei_squirrel,Injustice anywhere is a threat to justice everywhere | https://t.co/NbtDw6O4K1 | https://t.co/qTOxMPXi3h | https://t.co/KKP8K845AV | zei.squirrel@gmail.com,,0,115006,27938,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
452,JulieXicola,"Conseillère Principale d'éducation dans l'éducation nationale engagée pour la jeunesse... Je vote melenchon depuis 2012. Un autre monde est possible, nécessaire",,388,259,28822,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
453,stuartprideaux,"Live with my gorgeous girlfriend, cats, chickens and drum kit in beautiful South West France. 
Love skiing in France and France generally.","Savignac-de-Duras, France",1052,691,5399,0,"Interesting development.
https://t.co/6vYSrSt2OS",[]
454,pauljohndavies,"Exposing high level UK Civil Service corruption - by the late Jeremy Heywood who blocked me for telling the truth about him and his hatchetwoman, Sue Gray,",,4999,3892,128558,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
455,munakk,"Citizen of the world, passionate about social justice, human rights, peace, music, and art. Views my own / RTs not endorsements.",,1278,123,2016,12,"An earthquake is about to shake up politics in #France! A new unity coalition, #NupesMarcheDeDupes has formed w/ Greens, Communists and Socialists coming together with #Melanchon's #LaFranceInsoumise! This will bring real political power to the left! https://t.co/1lN4oS6wW8","['France', 'NupesMarcheDeDupes']"
