,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
360,Joeanthony_nyc,#Hope USA Constitutional defend Democracy🌐 🇺🇸 by all GoodOverEvil means necessary-#COVID19 997-1Mn25K dead 83.94Mn cases~early test demand FDA EU pills😷💉⚕️,#StGeorge~#StatenIsland~#NYC,309,440,89211,0,#Hope #Germany and how we(you) responded to #Ukraine #EU #USA #VoteBlue #ClimateActionNow close call #France they almost went #Populism #Conservatism #LePen #Trump #Putin #Russia #WarCrimes sympathizers https://t.co/2akx4GOgiz,"['Hope', 'Germany', 'Ukraine', 'EU', 'USA', 'VoteBlue', 'ClimateActionNow', 'France', 'Populism', 'Conservatism', 'LePen', 'Trump', 'Putin', 'Russia', 'WarCrimes']"
361,G957Nate,"zoomer
makes maps
starwars and paradox fan",on the toilet most likely,345,181,671,0,@ToomersWs they abandoned it all when they didn't choose lepen,[]
362,G957Nate,"zoomer
makes maps
starwars and paradox fan",on the toilet most likely,345,181,671,0,@AnimeWiscon we need a lepen meme team when musk buys twitter,[]
363,White_Rose_Dem,"We almost made it out together, unscathed, but ya know, if the thunder don’t get you then the lightning will. Until next time, babe. 💔💔💔",United States ,629,384,14819,0,@MuellerSheWrote This is from the white nationalist book written by Renaud Camus in France in 2011 called The Great Replacement. There’s a whole lot of dots to track that go directly to Fox and Tucker by way of Marine LePen. I’ve been tweeting about this for days now.,[]
364,G957Nate,"zoomer
makes maps
starwars and paradox fan",on the toilet most likely,345,181,671,0,@AnimeWiscon I would hurt someone to have lepen,[]
365,Franklo0000,,,564,314,7279,0,"@J_Ry_Wolfe1999 @RepMTG If she was a lolbert i could understand, but she isn't... She is just pro Putin like LePen",[]
366,arneunion,Retired Union research guy,B'more,1233,226,15315,0,@MikeTunac808 @ggreenwald You’re a fool if you don’t think Putin is the alpha dog of a world wide fascist movement Trump Orban LePen etc In the US Tucker Greene Vance etc,[]
367,FindinLanguedoc,Ted & Jemima in #Aude #Languedoc #Occitanie #France. Lots #news #culture #event #podcast #video for #Carcassonne #Narbonne #Lezignan #Castelnaudary #Trebes.,"Aude, Occitanie, France",572,583,192601,0,"#Hunters on today's #Carcassonne front page, #LePen on tomorrow's, so maybe the rest of the week #GiletsJaunes or #antivaxers or bikers complaining about speed limits or Bastide shopkeepers complaining about shopping malls or ... or ... or ... https://t.co/COsbzX36Sk","['Hunters', 'Carcassonne', 'LePen', 'GiletsJaunes', 'antivaxers']"
368,bbfwikf948fnk,,,46,9,743,0,@pies_pomnik @MKrygier Then focus on your own country instead of talking about France and lepen.,[]
369,AScully789,😄,,784,158,22647,6,"did you succumb to the quinquennial Le Pen psychological operations

again, she greatly underperforms polling, despite fictitious belief in Shy LePen phenom

again, a failure for prediction markets, which had rallied her odds to 35-40% b4 round1 

my internal odds never broke 10% https://t.co/m7U1NhYeNO",[]
370,AdeM14292570,"🇵🇱 🇬🇧 🇺🇦
Software Developer, Automation, Robotics, Oil & Gas",,3,11,1147,0,"@bbfwikf948fnk @cxkcds @mojomojito33 @visegrad24 @trzaskowski_ @EmmanuelMacron I ve seen some interviews with Lepen. She is not normal, even  she laughed when she was giving answers to the questions. Why did you vote her?",[]
371,bjarnekim,Danish storyteller and author. Writes short twit poems and novels. Human rights activist.,Denmark,4864,2650,64354,0,"Bjarne Kim Pedersen
@bjarnekim
·
15 t
Svarer 
@AfDLindemann
 
#Austria #Putin #LePen #Salvini #Orban #AfD #Brexit #UKIP #dkmedier 
PUTIN UNDERSTANDERS 
do they truly support 
Kleptocracy, or are they on
Kremlins payroll https://t.co/y1Pw5ckrrU","['Austria', 'Putin', 'LePen', 'Salvini', 'Orban', 'AfD', 'Brexit', 'UKIP', 'dkmedier']"
372,AdeM14292570,"🇵🇱 🇬🇧 🇺🇦
Software Developer, Automation, Robotics, Oil & Gas",,3,11,1147,0,"@bbfwikf948fnk @cxkcds @mojomojito33 @visegrad24 @trzaskowski_ @EmmanuelMacron Btw, who on earth would ever vote Lepen?",[]
373,AdeM14292570,"🇵🇱 🇬🇧 🇺🇦
Software Developer, Automation, Robotics, Oil & Gas",,3,11,1147,0,"@bbfwikf948fnk @cxkcds @mojomojito33 @visegrad24 @trzaskowski_ @EmmanuelMacron So you support Lepen, who is sponsored by Putin, but don't like Eastern Europe. Is there any logic in this, or just contradictions?",[]
374,bbfwikf948fnk,,,46,9,743,0,"@cxkcds @AdeM14292570 @mojomojito33 @visegrad24 @trzaskowski_ @EmmanuelMacron Not really. I wanted Lepen to win but at least Macron is a serious individual unlike Hollande or Pécresse. His policy on Russia is not following US and Poland into a global conflict, which is enough for me. The fact that he's so unpopular in east Europe makes it better",[]
375,windwalker46,I’m a nurse who believes in our Code of Ethics and Love. Love is the greatest!,,3399,190,60611,1282,"Not only is #LePen funded by Putin, her father co-founded the National Front funded by Nazi collaborators which she took over. 

Just a few days ago #LePen and her father are accused of embezzling from EU a week before going back to the polls. 

#France get out and #VoteMacron! https://t.co/JIjuns2wef",['LePen']
376,bukkakeolympian,Equality for ALL! Conservative politicians r angry they cant b pornstars.Instead they ejaculate bigotry. Kissing the feet of tyrants exposes ur rectum.FBR #BLM,White House LIBERATED!,20516,18725,71025,0,"If GLOBAL DEMOCRACIES don't STAND together vs EVIL con-servative MASS MURDERING AUTOCRACIES, oneBYone WE will FALL separately. CON-SERVATIVE nationalist BIGOTS Trump/LePen/Modi/Bolsonaro/ Orban etc R ALLIES to these DICK-TATERS VoteOutAllConservatives #PutinLovesGOPHatesDEMOCRACY https://t.co/9dvVyBJJfG",['PutinLovesGOPHatesDEMOCRACY']
377,pattypr56050756,,,177,390,2464,1,"@EuromaidanPress Macron should talk. Vichy France caved in to the Nazis in days, and had to be liberated by the Allies. Now, nearly half the country supports LePen, a corrupt, full-on Putin-financed fascist. Next time, she'll probably win, and France will be the new Hungary.",[]
378,SilBranco1953,"Biden/Harris. Democracy. Don't give up. We will get through this.

~ Wife, Grandma, Gardener",Southern California,855,295,56593,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
379,GuzmanLaetitia,Pour le SMIC à 15 € net de l'heure et 20€ Brut,,1140,736,203836,0,French election #legislatives2022 #LePen #Macron https://t.co/4jWaIYadZa,"['legislatives2022', 'LePen', 'Macron']"
380,RyoSchill,Le beurre doux c'est quand même peu qualitatif,,996,85,12569,0,"Que s'appelerio le macronlepenisme
#renaissance #,
Lrem #macron #LePen https://t.co/RoRI8mb3Dr https://t.co/I5U1IcIDoQ","['renaissance', 'macron', 'LePen']"
381,ThorntonGill,"Brit, Mother, semi retired carer of 4 & 2 legged beings.
Follower of politics  #TeamPete Biden /Labour She/her 
I don't follow back automatically. 💕",Lincolnshire England.,776,1322,38078,0,"@3scoutmom @muneaux @ScottHoertz @itsJeffTiedrich Oops sorry!!! 

Yes it's worrying isn't it, at least France managed to keep LePen out this time, just!",[]
382,jimpulfer,"Pronouns: who/what
as in 'who would you like to be' and 'what kind of life would you like to live'",,613,164,3458,0,"#Monopolies are the unchained melody underpinning the rise of #authoritarianism and the drive toward #dictatorships, led by a full throated embrace of #Rashism (a virulent new strain of #Nazism) by #Putin, #Trump, #LePen, and others allied to #Macron, #Scholz, #Austria, et al. https://t.co/MLlVm2khXL","['Monopolies', 'authoritarianism', 'dictatorships', 'Rashism', 'Nazism', 'Putin', 'Trump', 'LePen', 'Macron', 'Scholz', 'Austria']"
383,RinaRay37211037,"am 7 yrs old so 49 in dog years!! My profile pic is of my roommates dog, she is that age not me, I'm 67!! Please no DM's!!!","Houston, TX",4737,4190,110283,105,"Remember the loan that Marine LePen got from a Russian bank in 2014, to help her Party win an election?

It appears that loan may have been arranged through the same Aleksander Babakov - and the Russian Orthodox Church.

h/t @Tentoads4truth
https://t.co/0Cfi8Ivmk8 https://t.co/6rhTElKaMZ",[]
384,JulipTide,"#JusticeMatters#RESIST#WearAMask#BLM #HR1 #FuckTrump#Justiceisunity#werockchucks Queen of FireAnts,MercenaryNun.Mind overMatter.PeaceWhore.#EnoughIsEnough",Where i Lay my Head,5000,3229,138011,105,"Remember the loan that Marine LePen got from a Russian bank in 2014, to help her Party win an election?

It appears that loan may have been arranged through the same Aleksander Babakov - and the Russian Orthodox Church.

h/t @Tentoads4truth
https://t.co/0Cfi8Ivmk8 https://t.co/6rhTElKaMZ",[]
385,Nyhcrut,"Tired of politicians who don't do what is right for their constituency, but instead act on behalf of some interest group in order to benefit from it personally.",,799,91,23280,1,"@McFaul I would have expected this comment from LePen and not @EmmanuelMacron.
His ongoing love affair with Russia's imperialist messaging is very troubling.",[]
386,VladSalamigamig,Charleroi le sang,Шарлеруа,261,31,1166,0,"@J_Deroko @otkaznik @paradigmsmasher No one likes Macron, it was probably rigged and polls made right after the elections showed that 60% of people who voted Macron did it to stop LePen (mostly the young ones).
The only demographic that loves Macron are old rich boomers and rich ""peoples"" in general https://t.co/Op6uhGHW3q",[]
387,sinnerinsecretx,swiftie,Republic of the Philippines,49,5,11403,13204,"If you think that Putin's brutality in Ukraine, Orban's so-called ""election"" in Hungary, Vucic's election in Serbia, LePen's campaign in France, or GOP efforts to attack democracy are unrelated stories, you don't understand the current global battle between autocracy &amp; democracy.",[]
388,LisaShymko,"Political scientist, journalist, policy analyst & communications expert, working in the corporate and NGO sectors. Tweets=info only",Toronto-Kyiv,790,875,18368,1,"@McFaul I would have expected this comment from LePen and not @EmmanuelMacron.
His ongoing love affair with Russia's imperialist messaging is very troubling.",[]
389,james_polls,Politics&Sports,North East,18,57,1993,0,"@SGlennonB True, many nupes voted for lePen in 2nd round and working class RN will prefer nupes vs ensemble.",[]
390,james_polls,Politics&Sports,North East,18,57,1993,0,"@SGlennonB According to franceinfo hypothesis based on 1st round presidential election, southern France will likely be between nupes vs rn and this poll makes sense. It also explains why lePen/rn are panicking about nupes and are cordial with macron.",[]
391,kaly_mucho,,,71,7,244,0,"@andersostlund Even if Macron isn't the greatest Poutin's opponent, his alt in France (Lepen and Mélenchon) are really more friendly with the Russian dictator. So maybe we shouldn't criticize him too much ..",[]
392,Royalsoulsy,"Y.Highness Prince Sisowath D. of Cambodia. President Director General of S.I.F - Medium, Extra-Terrestre Conscience developer.

https://t.co/SpgCNtH6i1","France,Paris",1,6,13,0,"@elonmusk News from France : When occidental are afraid against poeple who want to keep their integrity and freedom of thinking. Who are racist ? Marine lepen or macron ? I think that theses attack against Elon is from Macron ""Europe"". Occidental become Tyranians, it's a shame. https://t.co/d6nJns9ACS",[]
393,tktexas,,,646,72,4664,0,"@Fiona08766135 Average American, no. Trump subset in thrall to pro Putin propaganda &amp; loosely aligned with global right wing supported by Putin. Orban, Marine LePen, German aFD, Trump, Tucker Carlson, Netanyahu ......",[]
394,Marie5698766153,"Policy,Music,Media #BlueWave #humanright #FBR #Resist #BlackLivesMatter #pulsofeurope ⚡️⚡️⚡️⚡️⚡️ ⚡️⚡️⚡️ 🌈🇪🇺🇺🇦",Europa,3757,1914,83087,1,"@stormathomeinF There is a global trend that works against the gains of democracy.  We have to fight the beginnings in all countries, nothing can be taken for granted. #LePen #Trump #Orban #Bolsonaro #Putin #XiJinping aso.",[]
395,rockapepolitics,love politics. from Liverpool but in a brexit town. love political satire. brexiter. belief in freedom of speech. anti woke. patriot. Atheist History buff,U.K. Weaver Vale ,1339,1726,207923,0,@thetimes And they thought lepen was pro putin,[]
396,Miranto,Voted for Trump in '16. Biggest buyer's regret ever. I will never see the end of this burn. I question everything. I worship nothing. #HandMarkedPaperBallots,"USA, baby!",1444,556,24798,0,@ianbremmer He's still scared of LePen.,[]
397,jgentgesdo,"@OUEmergencyMed associate professor, DO/MPH. Young physician teacher. Liekiller. Vaccine stan. Fallacy hater. Rennie dork. Tweets are my own. #BlackLivesMatter","Tulsa, Oklahoma",2065,2260,12341,0,@McFaul Maybe trying to shore himself up against the LePen-curious?,[]
398,oscarthgrouc,,,227,1,1100,0,"@KennyPolcari I thought the left leaked a good #? Kinda like when u said LePen was liberal left in the French election. You are 100% partisan, fox loving, tucker loving, cult member. Congrats!",[]
399,SambhavShandil2,"17 I Hindu I Chess, Physics, Lotr and Free Markets Enthusiast",,651,124,1326,0,@ToomersWs Lepen's a lefty apart from immigration. She even supports abortion. What's there to love about her?,[]
400,uschi1805,"#noAfD #nonazi #zerocorona
Wer sich im Ton vergreift wird geblockt. 
Ab April in einem Alters-Sabbatical als Findungsphase 🧘‍♀️.",,552,234,8666,1,"@stormathomeinF There is a global trend that works against the gains of democracy.  We have to fight the beginnings in all countries, nothing can be taken for granted. #LePen #Trump #Orban #Bolsonaro #Putin #XiJinping aso.","['LePen', 'Trump', 'Orban', 'Bolsonaro', 'Putin', 'XiJinping']"
401,Annesharpdem,Mom & Nana to humans & fur babies. Lifelong Dem. #JusticeMatters Triple Vaxxed💉💉🇺🇦🇺🇦🌻🌻🌻,Anywhere but here,1868,1727,52439,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
402,LangrJakub,https://t.co/M5A2aVeN1U by #boycotting #Russia CoFounder https://t.co/MrdqI3IOoH (@ycombinator S20). GANs in Action Author @ManningBooks. Lecturer at @uniofoxford. Ex @join_ef,"London, England",282,534,2158,0,"@marceldirsus Always good reminder. Nevertheless I expect many westerner's bad takes in 3,2,1... (Remember LePen saying Putin must be a good leader because he's popular?)",[]
403,ShellyRKirchoff,"🇺🇸 American liberal 🇺🇸
 #TheResistance 
""Give me liberty or give me death"" 
#VoteBlueIn2022 
#LockTrumpUp
  🌊 🐞🍀
 Rock on 😎",Indiana girl,16143,17786,89168,1,"@dirk_fasshauer @skeeduu @ShellyRKirchoff @PalusoSonny @Vickie627 @GrahamC37637916 @_LibraWoman @Carla87414309 @mmEyeNewMe @giddy_bunny @DaniTrump2020 @Saggit95 @alshadowdancer @jamesclossick @ukwildcatfan191 @Synyster63 @BrianBruce7 @VinceGottalotta @EndZonerBoner @jerbear714 @PhilipEMSkinne1 @Flattielover @LadyOfTheOcean1 @Bigteethyouhave @LMegaw @Silver_Strike @PeterBartholo14 @ggfreeman @emmanue00857463 @Kjell52059994 @Rocket654340691 @catblackcanada @NathanBronson7 @KsLiberal @StirredCrazy @PridgeWessea @ToKeepUs_Safe @charliedaniel06 @TommyJD5150 @jaginator @SweetBeanzUSA @NatForTrump2024 @Kittie_Svengali @blondiefizban @GeorgeJ28520092 @Frdmlvr3691 @chriscr66024638 @FactsAreBiased @Sembrouthes @RushvilleRockit I don't think they grasp that the nationalist movement IS the fascist movement. Trump Republicans, Brexit, LePen, Orban etc etc. It's all the same playbook.",[]
404,happyrumrunner,disgraced ornamental hermit,,91,46,1794,0,"@APHClarkson and yet almost 22% of French voters at the polls wanted him to be the next prez

add that to LePen's tab and it truly becomes an issue",[]
405,eightynines,"The resistance news and views about politics and world conflicts. DEMOCRAT FOR LIFE !! The resistance, lives on.","Detroit, MI",5003,2997,201388,1,@mhmck @Finsup40713267 Definitely not the diplomatic thing to say.  Still better than LePen.,[]
406,annaeck73,"Feminist, socialist, environmentalist.
she/her",,434,439,19923,1,"@dirk_fasshauer @skeeduu @ShellyRKirchoff @PalusoSonny @Vickie627 @GrahamC37637916 @_LibraWoman @Carla87414309 @mmEyeNewMe @giddy_bunny @DaniTrump2020 @Saggit95 @alshadowdancer @jamesclossick @ukwildcatfan191 @Synyster63 @BrianBruce7 @VinceGottalotta @EndZonerBoner @jerbear714 @PhilipEMSkinne1 @Flattielover @LadyOfTheOcean1 @Bigteethyouhave @LMegaw @Silver_Strike @PeterBartholo14 @ggfreeman @emmanue00857463 @Kjell52059994 @Rocket654340691 @catblackcanada @NathanBronson7 @KsLiberal @StirredCrazy @PridgeWessea @ToKeepUs_Safe @charliedaniel06 @TommyJD5150 @jaginator @SweetBeanzUSA @NatForTrump2024 @Kittie_Svengali @blondiefizban @GeorgeJ28520092 @Frdmlvr3691 @chriscr66024638 @FactsAreBiased @Sembrouthes @RushvilleRockit I don't think they grasp that the nationalist movement IS the fascist movement. Trump Republicans, Brexit, LePen, Orban etc etc. It's all the same playbook.",[]
407,stuartrtcanning,LL.B. | Legal Associate | Fiancé | Ulster Unionist | Lover of GIFs | Gaymer | Leaver | Mass Effect Superfan | 🇬🇧 🏳️‍🌈 🇮🇱 🇭🇰 🇹🇼 🇺🇦,Northern Ireland,739,918,2914,0,"Proud of my country’s heritage. 🇬🇧

Confident that our beloved Monarchy is in safe hands. 👑 

Relieved that our Head of Stare will never be a Trump, Corbyn, LePen, Bolsonaro, Putin type character. 🎉 https://t.co/VIvYlaByYW",[]
408,edwin_latham,"Synthesist: bringing things together
Seeker:       the fundamental nature of the problem
Realist:       man is the measure of all things",Canberra,1,20,3487,0,"Avril Haines is pushing for appeasement.

Might as well just let Putin run the universe according to his whim.
#abc730 #auspol #EU #France #LePen #NATO #ntpol #nswpol #Putin #qldpol #Russia #sapol #taspol #Ukraine #vicpol #wapol #Zelenskyy 
https://t.co/7W01drKL2d","['abc730', 'auspol', 'EU', 'France', 'LePen', 'NATO', 'ntpol', 'nswpol', 'Putin', 'qldpol', 'Russia', 'sapol', 'taspol', 'Ukraine', 'vicpol', 'wapol', 'Zelenskyy']"
409,GeriMonsen1,"Secretly the richest, most powerful, and most successful person on the planet. Very secretly.",,321,201,30019,0,"@Inconce57494141 @andersostlund Baltics, Poland, and Romania would be out of reach while NATO still existed, but with enough stooges in place - Trump, LePen, Johnson, etc, maybe NATO could be broken up from the inside.

Too bad Putin’s health problems are hitting him so hard, so he couldn’t play the long game",[]
410,sondra_watkins,"SSDI recipient = poor. Nurse for 17yrsbefore Stage4 breast,bone, and liver Cancer diagnosis #KnowledgeIsPower sondra-watkins-2Ve https://t.co/YDDJdHLqBn",United States,4996,1802,143749,4,"@SenWhitehouse Komov is a minion of Konstantin Malofeev, a just indicted oligarch and ally of Putin.
Brown and Komov are not only engaged in the destruction of democracy in America, they do it all over Europe. They are supporting far right parties like LePen or the German AfD.",[]
411,hoawayfromhome,,,99,26,387,0,"https://t.co/QtyHKLLPJg
This is concerning, considering that he avoided nearly all debates. Even Trump or LePen used debates to give people a chance to reason with them. The fact that Marcos didnt even bother to debate shows how irresponsible he might be. Silence is a scary sound",[]
412,Nat7Dom,"Cerveau droit survolté, spirituelle, avide d'apprendre pour comprendre",,139,42,606,0,"@WendyRogersAZ 
Our shiting medias didn't titled : elected by a software (Macron). Marine Lepen have been stolen for the third time...
There will be chaos in France soon.
And Macron said there is no french culture, we must become stupid wokes",[]
413,IndyV6,Women get more radical with years,,366,679,74699,4,"@SenWhitehouse Komov is a minion of Konstantin Malofeev, a just indicted oligarch and ally of Putin.
Brown and Komov are not only engaged in the destruction of democracy in America, they do it all over Europe. They are supporting far right parties like LePen or the German AfD.",[]
414,AlexmCreations,"Musician/Composer/Producer/Game Developer

-Orchestral Hybrid-Game Music-Rock/Metal
-Electronic-New Age",Bucharest.Romania,58,50,289,0,"@Grumpy__Skipper @jarek210 @EHunterChristie Brexit,Trump,GoP,Orban,PIs,LePen,Macron&amp;FR industry,Scholz&amp;DE industry,China,Erdogan - energy,water,food,markets,money. POWER",[]
415,Lithphemue,Dreamcatcher / Stray Kids / Ateez | Metz,He / Him,313,155,3173,0,@KYANR3KI_ Nationale ou Lepen ?,[]
416,Daisybelll,"People, planet, justice. RTs not endorsement etc. Not unconditionally loyal to any one Party. Despairing of UK politics. #Resist #proEU #FBPA #FBPE No DMs pls.",,14121,14356,341125,0,"Murdoch owned publication, disappointed LePen lost,  spins furiously…… https://t.co/52CtHWfcTx",[]
417,scruffington88,"33. ATL/DFW. A little of dis, a little of dat. Horseshoe theory is real.",,1328,543,10758,0,@JacobHeaton96 @PeoplesParty_US Putin annexed Crimea and Obama didn’t do shit. This time we’re doing shit. Even LePen is in favor of aid to Ukraine.,[]
418,Boris_Zee_Blade,"Miły, skromny, inteligentny i przystojny. Nie cierpię idiotów. Idiotek także. To eliminuje większość społeczeństwa.",Polska,1172,653,47424,0,@SvendObylski @Alin_Clau @RussCastella @nexta_tv Marine LePen has no need to use phone to contact with putin. She takes the wire straight to her mouth.,[]
419,BombayBevo,"Royal Signals Vet. Patriot......believes in karma
#Stand with Ukraine🌻","Nottingham, England",2930,867,59924,1,@BombayBevo @mhmck He humiliated Putin himself when he defeated LePen.,[]
420,raincoaster,"Candidate for Prime Minister of Canada. Bjork once called me cool. Anarchist. Activist. Journalist. In Vanity Fair, The Guardian, Slate, Salon and more.","Ottawa, Ontario",15302,16134,339485,1,@BombayBevo @mhmck He humiliated Putin himself when he defeated LePen.,[]
421,lauradelialuque,"Amo a los animales, lucho por causas nobles, pero sobre todo quiero un México sin políticos corruptos.",Ciudad de México,5002,3459,198343,35,"Wit the second round of the French elections taking place next Sunday, we have put together a collection of cartoons about Marine Le Pen: https://t.co/b4CILN8yG4

This cartoon is by @rodriguezmonos.

#France #LePen #elections #extremeright #democracy #populism https://t.co/FfopcbJvyw",[]
422,gabriauron,"Barry U Grad. LCSW. Boston transplant now in FL. hoping to live for a year or two in Europe. Dublin, Paris and Lisbon are calling me.","St Petersburg, FL",2771,683,30316,1,@mhmck @Finsup40713267 Definitely not the diplomatic thing to say.  Still better than LePen.,[]
423,sotnasoinotna,"A budding novelist with bad writer's block and photographer who is a DIE HARD (ice) hockey and football/soccer fan, and a lover of good hard rock/metal music!",Manila,2054,1699,340279,0,@agent_of_change Maybe Marine LePen should have goaded Macron about Syria then... 🤣🤣🤣,[]
424,drschaos,"Some adult content. RT channel for @davidrstrong
✌❤🎶 DMs open strongmister@gmail.com IG: davidrstrong https://t.co/gWuf2fC8uh","Austin, Texas",5000,1629,100154,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
425,bjarnekim,Danish storyteller and author. Writes short twit poems and novels. Human rights activist.,Denmark,4864,2650,64354,0,"@AfDLindemann @ABaerbock #Austria #Putin #LePen #Salvini #Orban #AfD #Brexit #UKIP #dkmedier 
PUTIN UNDERSTANDERS 
do they truly support 
Kleptocracy, or are they on
Kremlins payroll https://t.co/ddbwYYDbji","['Austria', 'Putin', 'LePen', 'Salvini', 'Orban', 'AfD', 'Brexit', 'UKIP', 'dkmedier']"
426,geegeebythesea,"racists, misogynists, weirdo creepy freakin jerks & trumpers will be blocked.
#Cherokee 🙏🏼❤ #Indigenous #CherokeeWhereverWeAre 
No lists.",South of Texas ,6625,6020,734614,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
427,DonnMyra,"Retired global health worker. Don't tell me ANY OF THIS ""had to happen"". She/her. #BlackLivesMatter",,1289,505,24294,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
428,Jiswitty,"I really have had enough gun violence,  gop disinformation and civil & voting rights abuses. 
#BLM #FBR #KSBlue #kstate Alumni



NO LISTS!",Kansas,3131,2877,74410,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
429,SpyDoggie,"Women, you are on the cusp of losing ALL your rights. Your move.
#WomensMarch",,5729,5253,343554,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
430,Lee_in_Iowa,"#Biden/Harris! Gardener. Writer. Teacher. I amplify your best tweets. #TeamPelosi  Winner, Browne Award for my book Adventure Journalism in the Gilded Age.",Des Moines,87752,89906,387145,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
431,fixedopsjack,TX-NY-CT-MI-TX I have a very understanding wife.,Dallas,2236,276,36242,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
432,PL1962,,,589,212,4165,0,"@JeanCharest_ @PierrePoilievre is in line with some other clowns we’ve seen lately on the planet like Mateo Salvini Marine LePen and Trump, these peoples are able to get out the worst of a human being🥺Unfortunately it doesn’t said much about his followers 🙄 Poilievre will bring chaos in 🇨🇦😳 https://t.co/Fpc6GyiITd",[]
433,PatriciaToler6,,,603,236,25192,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
434,OGNurseRatchet,Managing Editor ~CWB Photography/Hospice CCRN😷 ☆NavyVet ⚓🇺🇲CFRN🩺💉 ♡Wife♡Mother♡Mimi 🚫DMs! #resistfascism 🌊🌊🌊,"Albuquerque, NM",15319,16717,177835,6,"And the loan to LePen's National Front/National Rally political party:

https://t.co/aQOvlgv1SW",[]
435,OGNurseRatchet,Managing Editor ~CWB Photography/Hospice CCRN😷 ☆NavyVet ⚓🇺🇲CFRN🩺💉 ♡Wife♡Mother♡Mimi 🚫DMs! #resistfascism 🌊🌊🌊,"Albuquerque, NM",15319,16717,177835,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
436,catblackcanada,"Leftie leaning liberal, lover of books, birds, flowers, critters & cars. Atheist, pro choice, LBGTQ ally, Collision Estimator in North Vancouver, BC",North Vancouver,4128,3987,28688,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
437,cat532653,"Anti-fascist. First vote ever cast was 4 McGovern, 🐈‍⬛, Adopt Don't Shop, a friend to animals, vegetarian, magas 🚫 Tiger IBD cat's mom. #IStandWithUkraine",Laurel Highlands PA,1054,508,32712,55,"This French castle was owned by Aleksandr Babakov's son.

DOJ indicted Babakov last month, for orchestrating a covert Russian propaganda campaign in the U.S. to advance the Kremlin's designs on Ukraine and Europe.

He also helped arrange a Russian loan to LePen's party in 2014. https://t.co/W7xYqqrXQz",[]
